Running job on gpu-5-11
Requested resources:
  - CPUs: 64
  - GPUs: 
  - Memory: 64000
Node counts to process: [45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95]
Removal percentages to process: [15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85]%
Base directory: generated_graphs
Output directory: greedy_mis_results_grouped
Total tasks to process: 8250
Using 128 processes for parallel computation.
Processed generated_graphs/nodes_60/removal_40percent/graph_7.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_60/removal_50percent/graph_47.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_60/removal_60percent/graph_34.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_60/removal_70percent/graph_31.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_60/removal_85percent/graph_3.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_65/removal_20percent/graph_4.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_65/removal_30percent/graph_37.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_65/removal_45percent/graph_23.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_65/removal_50percent/graph_45.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_65/removal_70percent/graph_34.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_65/removal_85percent/graph_16.edgelist: Greedy MIS size = 19
Processed generated_graphs/nodes_70/removal_25percent/graph_22.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_35percent/graph_45.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_70/removal_45percent/graph_8.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_70/removal_65percent/graph_36.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_70/removal_75percent/graph_4.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_75/removal_15percent/graph_41.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_75/removal_25percent/graph_9.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_75/removal_40percent/graph_9.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_75/removal_60percent/graph_41.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_75/removal_75percent/graph_39.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_75/removal_85percent/graph_36.edgelist: Greedy MIS size = 22
Processed generated_graphs/nodes_80/removal_25percent/graph_19.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_80/removal_40percent/graph_14.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_80/removal_45percent/graph_48.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_80/removal_55percent/graph_49.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_80/removal_70percent/graph_32.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_80/removal_75percent/graph_35.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_85/removal_15percent/graph_44.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_85/removal_30percent/graph_10.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_85/removal_40percent/graph_18.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_85/removal_55percent/graph_18.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_85/removal_70percent/graph_28.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_90/removal_15percent/graph_26.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_90/removal_35percent/graph_11.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_90/removal_40percent/graph_42.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_90/removal_60percent/graph_7.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_90/removal_70percent/graph_4.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_90/removal_80percent/graph_14.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_95/removal_20percent/graph_33.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_95/removal_50percent/graph_41.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_95/removal_65percent/graph_1.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_95/removal_75percent/graph_31.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_95/removal_85percent/graph_17.edgelist: Greedy MIS size = 22
Processed generated_graphs/nodes_45/removal_20percent/graph_36.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_45/removal_35percent/graph_17.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_45/removal_45percent/graph_26.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_45/removal_55percent/graph_39.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_45/removal_70percent/graph_20.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_50/removal_15percent/graph_10.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_50/removal_20percent/graph_2.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_50/removal_30percent/graph_28.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_50/removal_35percent/graph_40.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_50/removal_45percent/graph_20.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_50/removal_50percent/graph_21.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_50/removal_65percent/graph_44.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_50/removal_85percent/graph_34.edgelist: Greedy MIS size = 16
Processed generated_graphs/nodes_55/removal_20percent/graph_39.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_55/removal_30percent/graph_38.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_55/removal_40percent/graph_9.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_55/removal_55percent/graph_27.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_55/removal_70percent/graph_32.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_55/removal_85percent/graph_16.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_60/removal_25percent/graph_12.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_60/removal_40percent/graph_22.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_60/removal_55percent/graph_34.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_60/removal_70percent/graph_41.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_60/removal_85percent/graph_40.edgelist: Greedy MIS size = 19
Processed generated_graphs/nodes_65/removal_25percent/graph_19.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_65/removal_35percent/graph_37.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_65/removal_50percent/graph_20.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_65/removal_65percent/graph_2.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_65/removal_75percent/graph_26.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_65/removal_85percent/graph_5.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_70/removal_25percent/graph_25.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_30percent/graph_30.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_45percent/graph_37.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_70/removal_55percent/graph_36.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_70/removal_65percent/graph_31.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_70/removal_75percent/graph_19.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_70/removal_80percent/graph_25.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_75/removal_20percent/graph_13.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_75/removal_35percent/graph_30.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_75/removal_45percent/graph_32.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_75/removal_60percent/graph_47.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_75/removal_75percent/graph_8.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_75/removal_85percent/graph_40.edgelist: Greedy MIS size = 20
Processed generated_graphs/nodes_80/removal_25percent/graph_30.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_80/removal_35percent/graph_44.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_80/removal_45percent/graph_43.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_80/removal_65percent/graph_37.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_80/removal_75percent/graph_9.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_85/removal_20percent/graph_20.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_85/removal_35percent/graph_15.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_85/removal_50percent/graph_24.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_85/removal_65percent/graph_45.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_85/removal_75percent/graph_29.edgelist: Greedy MIS size = 15
Processed generated_graphs/nodes_85/removal_85percent/graph_44.edgelist: Greedy MIS size = 22
Processed generated_graphs/nodes_90/removal_25percent/graph_15.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_90/removal_40percent/graph_19.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_90/removal_50percent/graph_13.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_90/removal_60percent/graph_42.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_90/removal_75percent/graph_10.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_90/removal_80percent/graph_44.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_95/removal_15percent/graph_48.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_95/removal_30percent/graph_44.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_95/removal_45percent/graph_41.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_95/removal_55percent/graph_38.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_95/removal_70percent/graph_5.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_95/removal_85percent/graph_23.edgelist: Greedy MIS size = 21
Processed generated_graphs/nodes_45/removal_25percent/graph_10.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_45/removal_35percent/graph_39.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_45/removal_45percent/graph_6.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_45/removal_55percent/graph_7.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_45/removal_70percent/graph_17.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_45/removal_85percent/graph_13.edgelist: Greedy MIS size = 16
Processed generated_graphs/nodes_50/removal_25percent/graph_24.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_50/removal_35percent/graph_14.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_50/removal_55percent/graph_35.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_50/removal_65percent/graph_40.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_50/removal_70percent/graph_47.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_50/removal_85percent/graph_8.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_55/removal_25percent/graph_23.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_55/removal_30percent/graph_47.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_55/removal_45percent/graph_19.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_55/removal_60percent/graph_31.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_55/removal_70percent/graph_18.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_55/removal_85percent/graph_11.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_60/removal_25percent/graph_31.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_60/removal_40percent/graph_14.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_60/removal_50percent/graph_25.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_60/removal_60percent/graph_47.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_60/removal_75percent/graph_24.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_60/removal_85percent/graph_47.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_65/removal_25percent/graph_18.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_65/removal_30percent/graph_41.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_65/removal_40percent/graph_31.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_65/removal_50percent/graph_49.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_65/removal_70percent/graph_10.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_65/removal_85percent/graph_3.edgelist: Greedy MIS size = 19
Processed generated_graphs/nodes_70/removal_25percent/graph_15.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_30percent/graph_31.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_45percent/graph_25.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_70/removal_55percent/graph_16.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_70/removal_65percent/graph_48.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_70/removal_80percent/graph_31.edgelist: Greedy MIS size = 15
Processed generated_graphs/nodes_75/removal_20percent/graph_31.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_75/removal_40percent/graph_15.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_75/removal_50percent/graph_50.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_75/removal_70percent/graph_18.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_80/removal_15percent/graph_50.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_80/removal_30percent/graph_19.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_80/removal_45percent/graph_23.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_80/removal_55percent/graph_42.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_80/removal_60percent/graph_11.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_80/removal_70percent/graph_24.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_80/removal_85percent/graph_9.edgelist: Greedy MIS size = 21
Processed generated_graphs/nodes_85/removal_25percent/graph_3.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_85/removal_35percent/graph_45.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_85/removal_60percent/graph_13.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_85/removal_75percent/graph_15.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_85/removal_80percent/graph_37.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_90/removal_15percent/graph_42.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_90/removal_25percent/graph_47.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_90/removal_30percent/graph_39.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_90/removal_55percent/graph_25.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_90/removal_60percent/graph_50.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_90/removal_80percent/graph_43.edgelist: Greedy MIS size = 19
Processed generated_graphs/nodes_95/removal_25percent/graph_17.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_95/removal_40percent/graph_2.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_95/removal_65percent/graph_23.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_95/removal_80percent/graph_38.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_45/removal_15percent/graph_16.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_45/removal_25percent/graph_47.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_45/removal_40percent/graph_42.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_45/removal_50percent/graph_8.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_45/removal_65percent/graph_33.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_45/removal_75percent/graph_37.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_50/removal_15percent/graph_33.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_50/removal_25percent/graph_49.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_50/removal_40percent/graph_13.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_50/removal_45percent/graph_41.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_50/removal_60percent/graph_30.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_50/removal_75percent/graph_5.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_55/removal_15percent/graph_38.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_55/removal_25percent/graph_6.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_55/removal_40percent/graph_38.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_55/removal_55percent/graph_37.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_55/removal_65percent/graph_44.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_55/removal_80percent/graph_10.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_60/removal_15percent/graph_37.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_60/removal_30percent/graph_15.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_60/removal_35percent/graph_46.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_60/removal_55percent/graph_3.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_60/removal_70percent/graph_23.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_60/removal_85percent/graph_27.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_65/removal_20percent/graph_26.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_65/removal_30percent/graph_39.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_65/removal_40percent/graph_48.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_65/removal_55percent/graph_2.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_65/removal_65percent/graph_16.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_65/removal_75percent/graph_4.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_70/removal_15percent/graph_29.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_70/removal_25percent/graph_38.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_40percent/graph_13.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_70/removal_45percent/graph_46.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_70/removal_60percent/graph_15.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_70/removal_70percent/graph_5.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_70/removal_80percent/graph_4.edgelist: Greedy MIS size = 16
Processed generated_graphs/nodes_75/removal_20percent/graph_40.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_75/removal_35percent/graph_9.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_75/removal_50percent/graph_21.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_75/removal_60percent/graph_31.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_75/removal_75percent/graph_47.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_80/removal_25percent/graph_12.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_80/removal_40percent/graph_23.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_80/removal_50percent/graph_6.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_80/removal_60percent/graph_19.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_80/removal_70percent/graph_4.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_80/removal_80percent/graph_17.edgelist: Greedy MIS size = 16
Processed generated_graphs/nodes_85/removal_15percent/graph_8.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_85/removal_30percent/graph_23.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_85/removal_45percent/graph_45.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_85/removal_60percent/graph_25.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_85/removal_65percent/graph_39.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_85/removal_80percent/graph_8.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_90/removal_25percent/graph_21.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_90/removal_35percent/graph_25.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_90/removal_50percent/graph_20.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_90/removal_60percent/graph_27.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_90/removal_80percent/graph_29.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_95/removal_15percent/graph_36.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_95/removal_25percent/graph_5.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_95/removal_35percent/graph_49.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_95/removal_50percent/graph_23.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_95/removal_55percent/graph_39.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_95/removal_70percent/graph_1.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_95/removal_80percent/graph_19.edgelist: Greedy MIS size = 17
Processed generated_graphs/nodes_45/removal_15percent/graph_12.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_45/removal_20percent/graph_47.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_45/removal_35percent/graph_26.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_45/removal_45percent/graph_28.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_45/removal_60percent/graph_17.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_45/removal_70percent/graph_47.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_45/removal_85percent/graph_15.edgelist: Greedy MIS size = 16
Processed generated_graphs/nodes_50/removal_20percent/graph_5.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_50/removal_40percent/graph_36.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_50/removal_55percent/graph_3.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_50/removal_65percent/graph_27.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_50/removal_70percent/graph_36.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_50/removal_80percent/graph_28.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_55/removal_20percent/graph_22.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_55/removal_35percent/graph_29.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_55/removal_45percent/graph_7.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_55/removal_60percent/graph_3.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_55/removal_75percent/graph_47.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_60/removal_15percent/graph_12.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_60/removal_30percent/graph_11.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_60/removal_40percent/graph_11.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_60/removal_50percent/graph_27.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_60/removal_60percent/graph_7.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_60/removal_75percent/graph_8.edgelist: Greedy MIS size = 12
Processed generated_graphs/nodes_65/removal_15percent/graph_49.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_65/removal_30percent/graph_30.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_65/removal_40percent/graph_18.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_65/removal_50percent/graph_5.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_65/removal_60percent/graph_7.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_65/removal_75percent/graph_33.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_65/removal_85percent/graph_44.edgelist: Greedy MIS size = 20
Processed generated_graphs/nodes_70/removal_25percent/graph_16.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_30percent/graph_15.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_70/removal_40percent/graph_32.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_70/removal_55percent/graph_14.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_70/removal_65percent/graph_19.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_70/removal_80percent/graph_26.edgelist: Greedy MIS size = 15
Processed generated_graphs/nodes_75/removal_15percent/graph_26.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_75/removal_30percent/graph_2.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_75/removal_45percent/graph_30.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_75/removal_60percent/graph_23.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_75/removal_70percent/graph_25.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_75/removal_80percent/graph_39.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_80/removal_20percent/graph_2.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_80/removal_40percent/graph_15.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_80/removal_50percent/graph_11.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_80/removal_60percent/graph_36.edgelist: Greedy MIS size = 10
Processed generated_graphs/nodes_80/removal_70percent/graph_44.edgelist: Greedy MIS size = 13
Processed generated_graphs/nodes_80/removal_80percent/graph_47.edgelist: Greedy MIS size = 18
Processed generated_graphs/nodes_85/removal_15percent/graph_37.edgelist: Greedy MIS size = 3
Processed generated_graphs/nodes_85/removal_30percent/graph_1.edgelist: Greedy MIS size = 6
Processed generated_graphs/nodes_85/removal_50percent/graph_49.edgelist: Greedy MIS size = 8
Processed generated_graphs/nodes_85/removal_65percent/graph_24.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_85/removal_75percent/graph_4.edgelist: Greedy MIS size = 16
Processed generated_graphs/nodes_90/removal_15percent/graph_1.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_90/removal_25percent/graph_46.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_90/removal_40percent/graph_21.edgelist: Greedy MIS size = 7
Processed generated_graphs/nodes_90/removal_55percent/graph_45.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_90/removal_75percent/graph_24.edgelist: Greedy MIS size = 14
Processed generated_graphs/nodes_90/removal_85percent/graph_42.edgelist: Greedy MIS size = 21
Processed generated_graphs/nodes_95/removal_20percent/graph_44.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_95/removal_35percent/graph_17.edgelist: Greedy MIS size = 5
Processed generated_graphs/nodes_95/removal_50percent/graph_15.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_95/removal_55percent/graph_45.edgelist: Greedy MIS size = 9
Processed generated_graphs/nodes_95/removal_65percent/graph_35.edgelist: Greedy MIS size = 11
Processed generated_graphs/nodes_95/removal_80percent/graph_10.edgelist: Greedy MIS size = 19
Processed generated_graphs/nodes_45/removal_15percent/graph_21.edgelist: Greedy MIS size = 4
Processed generated_graphs/nodes_45/removal_30percent/graph_23.edgelist: Greedy MIS size = 4
